Tweet ID,Text,label
1241819398546976768,Why banyak yg bilang virus china and trending viruschina it is just a virus. Not chinese virus please even first ca… ,0
1232871678033592320,"Travel restrictions put on China is protecting America from massive exposure to the Coronavirus. Fundamental approach to protecting Americans!!. Exact same protection required at our Border immediately. Stop human trafficking, disease, gangs and illegal migration. Protect America",0
1224444313993535490, And here is an example of an anti-authoritarian from China who would reach out to if o… ,1
1246005612485500933,Do not let the chinese see this they will probably eat it and create som Venom shit type of virus,2
1233106532344135680,"Fuck me ive been ordering more chinese in the last week than I have in forever, may as well leave the front door wide open ",0
1225723022490779649," We are to have them Corona correction, and it is going to be biblical",0
1246271020790616064, You say this as if the people calling it the “Chinese Virus” are not the same people who ostracized Africans/Blacks during the outbreak and took time out of their day to shit on African countries (for basically existing) and make Ebola raps/songs that were absolutely “hilarious”.,1
1224446854961610752,It feels really important to meet friends and go out for Chinese food right now.  IamNotAVirus,1
1237707569164095488,". Thanks for Q;A interview re: COVID19 PrimaryCare w/ discussion re: anti-Asian racism, bigotry, ; discrimination. IAmNotAVirus FactsNotFear IMProud IDTwitter MedTwitter (Views in Q;A my own only.) NoMoreAntiAsianRacism ",1
1232134732764385280,WeAreTheNewsNow Q ItsGoingToBeBiblical Biblical LocustInvasion EyeDropNews Coronavirius DeepStateCabal Plague China Africa Vaccines BigPharma Economy depopulation Plan A - CoronaVirus. Kill people and Kill Economy worldwide. Plan B - Plague. Kill ..same as above. ,0
1243549144205180930,"As Racist Acts Against Asian Americans Persist, This Agency Aims to WashTheHate ",1
1232187798662320128,"Coronavirius ""Trump cut funding for CDC - ! Forcing the CDC to cancel its efforts to help countries prevent infectious-disease threats from becoming epidemics in 39 of 49 countries in 2018. AMONG THE COUNTRIES ABANDONED? -- CHINA.""",0
1230513538071961601,TwitterKingSid Born to Win ... Born As Champion ... Born like Superstar ... Born With Cuteness ... That why we Sidhearts Says That ... He is mine SidNaazShowInDemand coronavirus Se bhi jyada spread ho raha hai..kya bolo kya SidharthShukIaFever Agree :-RTN maximum,0
1238234571004493826,Do not be fucking racist to Asian people because you think they have coronavirus!! It is that simple!!!!,1
1244396183545458689, You People. Chinese Virus. Grab it by the pussy. Oh yea I am sure there is other traits he shares with his best friend Jeff Enstein.,2
1232943911477268480,This is what China has done to the world. Now everyone is living under fear and emergency has been declared in so many places. All the credit goes to china Boycottchina ShameChina ,2
1233057787321544705,SHIT....Things be gettin real in Japan. Seems CoronaVirus is ready to kick Japans arse too. It would have been nice if the WHO ; CCPChina had been more honest ; transparent from the start of CoronaVirusOutbreak so countries could properly prepare.,0
1237445170129403904,"I know this administration has employed institutionally racist policy-making from the get go, but the Republican is coming together to call COVID19 “China virus” or “Wuhan virus” is so blatantly racist, it is striking. They are saying the quiet part loudly now, to get elected.",1
1244320577906601984, I am so sorry this happened to you. This is NEVER ok.  becool2asians COVID19,1
1232289811559600129, The man has never had a clue about anything. He thinks the Chinese pay the tariffs. So I have NO FUCKING CONFIDENCE THAT HE KNOWS THE FIRST THING ABOUT THE CORONAVIRUS.,0
1250726743196889089,We Heal As One!! Be part of SPC Cares Campaign on COVID-19! SanPabloColleges SPCCares ,0
1246337447618904064,How science finally caught up with Trump is playbook – with millions of lives at stake ,0
1230385524612816897,"Y’all kill Muslims in concentration camps. This is the wrath of Allah. Now face it you dog, cat, lizard and bat eaters",2
1237800640849592321,WHO knows! QANON ,0
1237086738822070272, It is the CORONAVIRUS!!!!! There is no such thing as Wuhan virus. WTF is wrong with you?,0
1230542740196335616,Thailand GP to go ahead despite coronavirus threat MotoGP ,0
1232343209197625344,This is the big chink in America is health care armor.,0
1249498403983089664, nope. Failing industry before the pandemic. Maybe if they checked ; rechecked their stories ; sour… ,0
1243600157289189381,"As Racist Acts Against Asian Americans Persist, This Agency Aims to WashTheHate via ",1
1244667828533411842,A racist stabbed an Asian American family -- including a 2 year old and 6 year old -- because he thought they were Chinese and therefore guilty of spreading COVID19 . . . . stabbed a 2 year old ; 6 year old IamNotAVirus ,1
1226441519781089280,Share! ,0
1234917568999239681,Where were you when the 10 yr broke 1%? $TNX fed Covid_19,0
1232230558551461890,Three More Dead In Iran Coronavirus Outbreak: State Media worldpowers climatesecurity breaking unsc disobedientdss nucleardeal iranwar wuhan tehran wuhanvirus news china politics chinavirus sars breakingnews virus who ,0
1238067931503890432,End Travel From The UK Mr. $aapl $amzn $agn $brk $ba $bhc $crm $cmg $f $ge $gm $ko $ibm $pep $tst $iep $wfc $ms $gs $jpm $bac $c $sbux $cpe $googl $cat $nwl $wynn $qsr $shak $mcd $kr $twt $mnk $bmy $pfe $fold $luv $dal $ual,0
1230297330697605120,Coronavirus... This is a fucking mess.. reinfection can knock people off !! Who seriously thinks this thing was not bio-engineered.. it sounds fucking horrendous. Yet the UK Government are just telling us to send our kids into school and wash our hands ??????? ,0
1245895539620642817,Carona virus is more contagious than the flu..other than that it is the fucking flu..fuck carina virus..and fuck china... I am living my life..if my rights get infringed upon...I will see them in court...live free...America..freedom...fuckchina,2
1221817218410991617,I do not believe for ONE SECOND the Chinese coronavirus death toll is only 81. They STAY lying about shit like that,0
1225861379183316994,IAmNotAVirus: The internet is fighting rising anti-Chinese sentiment over the coronavirus outbreak. ,1
1246232455570501632,March 13th: 10% raise April 3rd: company announces 20% salary cut across the board until WuhanVirus era is over... Fuck you 2020.,0
1232424727282638850,"The current situation makes me feel like ""the Chinese were acting as the 'whistle-blower' to the western world"". However the treatment from the western world to the ""whistle-blower"" seems to be the same as that to Dr. Li, the ""whistle-blower"" in China.. Coronavirus COVIDー19",0
1249026235856031745,China  is the most racist country in the world. WuhanVirus ChinaLiedAndPeopleDied COVID19 coronavirus ChineseVirus CCP CCPVirus ChineseVirusCensorship,0
1245461582211092486,"Any other time, if something flew in from another country and had killed over 3000 Americans, by now that country would have been destroyed. ChinaVirus",2
1244552790350888962, FUCK chinese ppl for starting the CHINA VIRUS. FUCK EM.,2
1245340231156580352, This is one evil bitch~look at the  on her face~she knew~let is give a dose of the Wuhan virus to ~let is see if she is really a healthy fighter and as smart as she things she is. Good test case! She ; others have killed innocent folk with her ‘I Do’ to the devil.,0
1233606500632842240,"Although the data for non-Asians is limited, the limited data shows those of African descent has the lowest chance of getting the Coronavirus. So y'all niggas relax and sit this out. It is not about you  ",0
1233182756361793537,Short thread reminding of the strong association in China (and other countries that experienced C19 imperial aggres… ,0
1245236631235256325,"racist no one is more racist than the chinese, and we arent even trying to ship it anywhere. dogs",2
1241381929070596100,Asian Americans join WashTheHate campaign to raise awareness of discrimination amid coronavirus fears ,1
1230481099907903490,"No kiss, No hug coronavirus",0
1245407590575529984,"To report an incident of anti-Asian discrimination, visit: StopTheHate RacismIsAVirus SFSU ",1
1246080814925918208, Hospitals are empty. We are born with coronavirus Wuhan is fake filmyourtown FilmYourHospital We starve and you fight fake crap How can the protein in my body come from Wuhan It can not You cannot catch a virus or you would have aids,0
1230339828358602757,amazing how a plague can fuck up everything a county had going for it,0
1242586589051736064,"coronavirus : I am the strongest virus ever i killed 500,000; People:OH MY GOD THIS COULD GET ANY WORST Hantavirus :allow me to my enterdouce myself ",0
1240158947371126790,"You have no idea how dirty our hands can be (which is why even before the pandemic, we we told to wash our hands with soap regularly)",0
1245382790889136128," Fuck your China , this whole shit that the whole world is facing right now and the deaths of people the guilty of all of this you China by lying about this Chinese virus or Wuhan virus. ChinaVirus",2
1244002909710217216,"Stop the xenophobia, racism, and hate! It is not chinavirus. It is COVID19 becool2asians ",1
1245446020143726594,"If you call it the ""Chinese Virus"" you are a racist. Trump is a racist. Stabbing of Asian-American 2-Year-Old and Her Family Was a Virus-Fueled Hate Crime: Feds via ",1
1234003118762926080, FUCK!!!!! You call it security breach when a patriot shares a video of you idiots secretly allowing direct flights from Coronavirus infested China? SMH,0
1222904172116230149,i am not a virus. i am only asian. IamNotAVirus,1
1246353735099527168, At least someone understands the story. If only we know this things sha. Conspiracy theorists have been going over it that the spread of the virus was cause of the 5G. Imagine Wuhan being affected but not Beijing and Shanghai and shit traveled the World.,0
1245451634676727808,Taxi owners are real government of this country and they are gonna kill us all. ,0
1246091556517445636," Racist ass Chinese, Made a virus for blacks and brown people!",2
1225637477450272768,China need to bottle that corona virus  up and send it to me so I can throw that bitch on a few people ,0
1230343732525850624,coronavirus COVID19 You can not even say goodbye to your loved one (here the husband)... This is a fucking shit!! China ,0
1232123901255176192,Who being fucking useless and a commie cunt as always,2
1241134247152439296, I am all in. AsianAmericans AsianTwitter WashTheHate,1
1226141299511660544,CoronavirusOutbreak PrayForChina IAmNotAVirus Stamp out Racism ,1
1246459846196473863,China is saving the world!  Bitch Chinese Communist party and Chinese People spreaded COVID2019 to more than 200 countries ; killing thousands of people Fuck China and Fuck every chinese who eat bats We will never Never Forgive You ChineseVirus19 ChinaLiedPeopleDied ,2
1245036815335092224, Mother Fucking ChineseVirus,2
1240940690017619968, There have already been attacks on Asians in the name of the Coronavirus. Imagine how emboldened miscreants would be when the Commander in Chief of the USA openly uses the rhetoric. You are an absolute moron.,0
1239916534371246081," Chinese people test the virus and the whole world know what and how, someone just ignored it.",0
1240760627951525891, STOP CALLING IT THE CHINESE VIRUS!!! ,0
1230160073168568322,"China is expelling three Wall Street Journal reporters, accusing the newspaper of publishing a racist headline about the country is battle with coronavirus. ",0
1245360157401333761, xi created the chinese virus china is a shit hole,2
1233818602807156736,NOT PA,0
1245565838729469952, This is what happened after Trump was called a racist for stopping air travel from China. These people hate. They told their dedicated “everyone is a racist” Democrat followers to do whatever they wanted. How many were infected because of these people? Why? ,0
1228325304252407808, Thanks for the share! iamnotavirus hugachinese,1
1247622924434952192,Need 2 stay calm ; not blame a racial group 4 COVID19. IamNotAVirus stopAAPIhate becool2asians ,1
1245359905214734336,Sad truths. Despicable what people are doing to our brothers and sisters in the Asian community. WashTheHate ,1
1244809441624518656," Gov. Murphy said it best that the hate and racist behaviors YOU perpetuate are unacceptable.. ""There is a special hell for people like you."" Chinese virus? It is called coronavirus and COVID-19 is a variation of that virus. Your ignorance might be more uglier than your face.",1
1238002068448858113,and our shit come straight from China,2
1230530440118886403,"Not surprised, US, RU and GB all have their own set of spicy bioweapons",0
1249398464082935808," ChinaMustExplain Pakistani PM silent on China, as the Chinese communist regime starts demolishing mosques across China and killing Uyghur Muslims ChinaKillingMuslim ChinaLiedAndPakistanDied ChinaLiedAndPeopleDied ChineseVirus ",0
1249595657381466113,Hope their parents are proud  ,0
1245590999260205056,"WHO th fuck are these people? They have the job of directing the planet on health matters, what do they do when they see a contagious virus? Bleat ; whine, when what should have happened was a complete lock down of Wuhan as soon as people were falling down on the street.",0
1246908375381745664, Which Coronavirus ? It may not be Covid19,0
1246426230855028736, Chinese virus kill humans! Let china pay !,2
1246412831781572609, But still in no comparison to Chinese shit...They spread their virus all over the world killing thousands of innocent people. They kill 10s of millions of their own people. They put their own people into detention. China: A Great Wall of Dictatorship. ChineseVirus19,2
1235470280098627586,Are hospitals prepared for coronavirus surge in Southern California? – Orange County Register ,0
1240784616237043712," In honor of all my Asian friends, WashTheHate.",1
1233123452212699141, Still pushing the Bat Soup BS? Coronavirus Bioweapon CaptainTrips TheStand,0
1230287317346242560,I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist ; ignorant paranoia re: coronavirus,1
1240236951132950530," It is not a ""Chinese"" virus Sir, with all due respect.",0
1230378725889449985,"Quarantine and lockdown in Iran due to coronavirus. The Iranian city of Qom is shutting down, roads, schools and universities following the deaths of two people from the COVID19 infection. ",0
1244174906553597959," China escaping UNSC,disrupting the world china is criminal.doing all fake PR with its fake virus masks fooling the world ",0
1244619761289396224, Hahahahaha this is a fucking joke right  FakeNewsMedia ALLL DAY IN THIS VIDEO! etc. Trump2020NowMoreThanEver Trump2020LandslideVictory ChinaLiedPeopleDied ,0
1238624570179018753,Thank you for your understanding and support. Please look for more information next week regarding our plan for con… ,0
1240311419171635207,"Wow just opens with calling it the ""Chinese Virus""",0
1240691336350543872," ...as the Asian virus. Novel coronavirus began in Wuhan, China. It is quite acceptable to call… ",0
1239138607606239233,There is little doubt the Coronavirus is a boon to disaster capitalism ,0
1245874390438301696,This is indeed a fact. There are videos of Nancy encouraging the celebration of Chinese New Year and downplaying the virus. Leaders in New York the same. So get off Trumps ass you tools.,0
1233611883510321153,Is Australia is Travel Ban Justified ?  coronavirus China ChinaVirus ,0
1245885720775888897,Look at this crazy bitch talking total shit. When she was enthralled with bogus impeachment...she should have been serving the people as SOH ; dealing with the ChinaVirus. But no.......,0
1230506014677651467,BBC News - Coronavirus : South Korean sect identified as hotbed ,0
1225599899388895232,"IamNotAVirus: from ""Wuhan Pneumonia"" to Anti-Chinese Sentiment - - via ",1
1243528755764748288,"Valerie Chow was mobilizing her tv production co, Thirsty Tiger to launch becool2asians + combat anti-Asian COVID-19 hate when she was attacked for being Asian. She is now channeling fear + anger into producing positive messaging about the Coronavirus. Stay tuned for our videos! ",1
1240016467094953984, Less than 20 cases?! ,2
1230561678799958020,u know my mom had a point earlier that she brought up: what if this coronavirus shit is bioterrorism?,0
1245422313467772930,ChinaLiedPeopleDied not only that but people losing their jobs everyday and the economy going to hell. And whoever says blaming China is racist you can go suck a dick.,2
1243296983542095873,"Do not call it the ""Chinese virus"" ",0
1237971244860895232,"This tweet and the responses to it are proof enough that leftist pieces of shit do not deserve even a tiny sliver of humanity from right-leaning people like us. Stop this ""there has to be a difference between us and them"" bullshit. Fight the monster by becoming one. WuhanVirus",0
1230318435961331712,Millions of people could be infected with the Coronavirus if it turns into a global pandemic. What is fake? What is real? Tune in to is live special now. BigGovVirus ,0
1245348820201938945, COVID19 = Chinese Originated Virus In December 2019. You know you are retarded right?,2
1230519574178729984,"Maersk, the world is largest container shipping company, has warned of a ""very weak"" start to the year as the coronavirus keeps factories shuttered in China and dents demand for the transport of goods. ",0
1232992052670918657,Now i see how the Koreans with Chinese last names came to live in the peninsula. The Chinks were running away from the problems in mainland China to Korean peninsula since 2 thousand years.,2
1233586419823562753,"Hey Twitter, since y’all like to get so involved. Just because someone is Chinese does not mean they have the coronavirus. Stop being a dick and treating people like a disease because it is effecting them at their jobs. I have heard so many rude comments, it blows my mind.",1
1236819384422801409,sex fuck kpop taekook jennie thread compilation link bts mots nsfw +18 jikook au porn jisoo jimin gg stan bg follow trick armyonce mutuals army fancam views trump coronavirus exo blackpink yoongi taehyung namjoon ifb rt bomboclaat dating smoking scokay ,0
1251156630227398661, China should be held accountable,0
1232359314960080896,We need to send this ass wipe to ground zero in China. Then see if he thinks it is nothing more than a cold. This is what happens when you dumb down folks like republicans do . You have walking around fools like Rush,0
1230345012564680706,BREAKING: Japan reports deaths of 2 passengers of the Diamond Princess cruise ship. WuhanCoronavirus Coronavirus WuhanVirus BREAKING Japan DiamondPrincess,0
1245525140508536833,ICYMI: Executive Director of joined to discuss the hate against Asian-Americans in the wake of COVID-19 and encourages everyone to washthehate to stop the spread of racism. ,1
1233319000379183104, if it was a Chinese airlines staff recording Kenyans in China do you think the Chinese airlines would… ,0
1234082919746015232, It is a false rumour bro. In reality it started in some little market in China and no not by a soup,0
1244555505806147592, Think for your ChineseVirus country ; virus people... Go and collect the body is of virus people who died on train accident cry for them you stupid ChineseVirus19,2
1230552790973345807,ColonaVirus CoronaVirus ChineseTourists  colon-a vrius  笑死我啦!!! MustWatch 爆笑 Chinese Tourist Caught Shitting On Owners Property - New Zealand - ,0
1245399872452227073,"Japanese gov announced that gov send 2 pcs of Gaze masks to every household to protect from COVID19. They ll spend tons of tax to send only 2 garvage. Nobody want this piece of shit. Whoever decide this delivery shit, they are useless and retarded. WuhanVirus coronavirus ",0
1246490706228596736,Sign the Petition to Stand with the Asian American Community iamnotavirus ,1
1248672208286859266,Amazing work from artist !! A gentle reminder that Asian people are not the virus. HateIsAVirus ,1
1240409269276565504, Please encourage your boss to stop calling it the Chinese virus its bringing harm to… ,0
1247533512195891206,"As we kick the week off with a “stay home order” due to COVID-19, we want you to know we are committed to serving you in alternative ways to accommodate your home buying needs! Residential building and housing is… ",0
1244338134776557568," Killing a lot of people!!! So never brag!!!! China Communist even kills their own people and now the world!!! Oh yeah ur right!!! About this WUHAN VIRUS, your government just killed the world for less than 3 days even!!! You are right!!! Criminal!!!! Thanks for the clue idiot",2
1243369027432525824, Made in China 2025: The Industrial Plan that Communist China and Democrats Do not Want Anyone Talking… ,0
1247050684467298305,And Asian Canadians. Supporting this campaign from across the border racismisavirus ,1
1244442208704569345," Just to Confirm, there are two types of people in this country. 1) Stupid ass liberals that believe everything CNN and MSNBC tell them. 2) Educated, informed Americans. ChinaVirus Trump2020NowMoreThanEver Trump2020LandslideVictory USA USA USA USA",0
1246098412807901194,We have kept Corona at bay so far. Only chink in the armour is the behaviour of these Jahil Tabligis. ShowSomeSpine and Crush these Corona Jihadis.,0
1246439201677156352, Nothing is more disgusting in America than a virus being spread by fake news . 152 countries around the world have citizens dying of a Chinese Pandemic and all the American mainstream media can do is try to blame it all on the US President.,0
1231375381115985920,"auspol - all you idiot politicians playing with Australian lives for the sake of $$$  from the Chinese - your disservice to the public will not be forgotten at the ballot office. All the retarded bureaucrats who think you are safe, Coronavirus affects you too. TravelBan",0
1238242338943664129,Thread about the scapegoating of the Jews over the spread of the Black Death. Parallels with the scapegoating of Chinese people over Covid19 are striking. People have always been racist pricks,1
1245935599711916032, you stfu asian chink,2
1245198606765711362,fuck china,2
1246143112856166401,Andrew Yang u r a pussy . my Asian American activism is being the loudest most broken-brain idiotic chink alive,2
1230471869070839809,"Foxconn says cautiously resuming China output, warns coronavirus will hit revenue ",0
1233621206047154177,"You do not have the courage to say this shit in the middle of Chinatown, which is in the 34th. Eat shit.",0
1232150034126266369,"Some scientists suspect the coronavirus may have come from a Pangolin, an endangered animal, killed and sold at the market in Wuhan, which is dangerously ironic. If this is true, perhaps humans will learn the capture and killing of rare species is NOT COOL.",0
1245131183823912962," Trudeau is doing this all according to his agenda. He is had his head up China is ass for years. All while they have filled his pockets with Chinese influence and cash. His love for China is nothing new, he is just furthering it at the cost of Canadian misery and lives with this virus",0
1245366794107400192, Why would you even say that unless you are retarded yourself?  Well I am thankful our President is fighting this Chinese virus.,0
1239764442507882498, Its not Chinese Virus. its become from U.S.A,2
1240282531192287233, Chinese virus sounds right to me.,0
1246067940576776193, WHO run by bastards and pimps of XiJinping Wuhan Health Organization. Time to teach those ChineseVirus to fuck off from Earth Staytogether to send back Chinato1970 wretched swines,2
1224364653033058304,Discrimination Agaisnt All Asians In Europe...We are not a VIRUS!! iamnotavirus via ,1
1245359156925775875, it was from a fucking lab. A LAB. Not a wet market. The species of bat is found in the wuhan virus lab. its not found in the wet market in wuhan. it is not native to wuhan. 900km away from wuhan is nearest colony. ITS A LAB!!,0
1221315282402066432,Medical staff in a Wuhan hospital emotionally broke down as the hospital was totally overrun by infected patients.… ,0
1230363167714353153,Well no shit. coronavirus ,0
1230599046982553600,"Oh shit, time to buy a mask and some hardcore hand disinfectant ",0
1230618033359593472,United States COVID-19 Corona Virus THREAD //13 more people are staying at the Nebraska Medicine campus and the University of Nebraska Medical Center .. 12 are currently .. at the National Quarantine Unit. One is at the Nebraska Biocontainment Unit.// ,0
1240969450595246080,Photo of Trump remarks shows 'corona' crossed out and replaced with 'Chinese' virus RacismIsAVirus ,1
1230387555402567680,"Give small business owners a break , anything coming from China is delayed due to coronavirus.. unless you want that shit, relax.",0
1244452439048085505, fuck chinazi fuck CommunistVirus,2
1245067164769488897,It is out. End Anti-Asian Racism/Xenophobia in the time of COVID19 aaccstatement IAmNotaVirus,1
1230472830292316160,"I am CONFUSED. IF THE VIRUS IS TRANSMITTED HUMAN TO HUMAN BUT THERE ARE NO HUMANS ON THE STREETS BECAUSE OF THE 60M PPL QUARANTINE, THEN WHY ARE THEY SPRAYING THE STREETS? Another video of chemical disinfection in the streets of Wuhan coronavirus 01",0
1243954069510684674, That is not the opinion of chinese officials to Trump calling it the China… ,0
1238121375207997441," Viruses do not care what country anyone comes from. All the China haters over Covid19 are either bots or sockpuppets, or they have shit for brains.",1
1233596654575640576,coronavirus is a total smoke screen for what has happened in markets this week. There is a completely sinister motive behind it. Individual investor is powerless to do anything. DowJones Wuhan WuhanVirus ThesePeopleAreSick,0
1240142329442381824," Aap bhi band kar do racism apni, phir lecture karna logon ko. RacismIsAVirus WuhanVirus do not use the n word, bro.",0
1245151320199307264,This fcking Chink gets paid 300 thousand a month and now 400 thousand like wtf,2
1247997872521396224,"Pls retweet: writes Asian Americans are ""vastly over-represented among the front line medical workers"" 17% doctors, 9% PA is, 10% nurses in the US are Asian. Yet they face the rise in Violence and Hate against Asians. becool2asians frontlineworkers COVID19 ",1
1230467518378184704,Well no shit. coronavirus ,0
1246740025368350720,COVID19 fears should not be exploited to attack ; exclude minorities – says scapegoating minorities is leading to an alarming rise in verbal ; physical abuses against Chinese ; other minorities. Learn more: IAmNotAVirus FightRacism ,1
1231395514672992256, The fuck it is. You were wearing made in China hats. Hope they clear from Coronavirus....,0
1232311166384214019,Dow Tumbles More Than 1000 Points On Fears Of Coronavirus Pandemic wuhanvirus coronavirus ,0
1244987620012294147," Remember, on January 14, WHO said corona virus could not transmit from human to human. A week later, on January hardy 23, China locked down Wuhan and the entire country in subsequent days.",0
1237817772933033984,IamNotAVirus Will China ever stop spreading viruses as they have done historically?,0
1245726902637084672," China Virus, CCP virus, Wuhan virus, Kung flu. Bat flu, Corona virus, covid19, grow the fuck up snowflake.",2
1236394174427078656,No corona virus formed against shall prosper covid19SA ,0
1245120735720419333, Yet Tory gov just focused on kissing CCP ass ; never really taken this ccpvirus seriously till now. Blood on their hands,0
1244444441311657984, These are bad examples but you can def make a good argument to why we called it the Ebola virus and Zika virus. We could technically call it the Wuhan Virus if we wanted to. Calling it The Chinese Virus sounds wrongish but it is not racist.,0
1230576298709286912," coronavirus Report has been published first time and results are extremely serious. Coronavirus has become the biggest challenge of 2020 in front of Scientists and health experts. Like, RT: CoronavirusOutbreak wuhan chinavirus coronaviruschina",0
1246567055941423104,Why the fuck has it taken a Chinese virus for us to realise that the is the greatest set of people/organisation on the planet. ,0
1245198797661188096, Trump2020 saved lives when he shut down travel from China while liberals screamed racist. Results matter. What have liberals ever accomplished? Seriously! What? Anything? Detroit? Shit on the streets in San Francisco? SanctuaryCities are the hotspots for WuhanVirus,0
1244492852081680384, FUCK CHINA......... ChinaVirus ChinaVirus19 ChinaLiedPeopleDied ,2
1230548374514020353," Prolly something to do with the coronavirus in china... Look I do not get it either, people are fucking sensitive anymore.",0
1244160747191431169,This is ridiculous! Surely the UN and every bloody country in the world needs to be asking “what the fuck are you thinking China?!”,0
1230286257445462016,"Funniest shit about Americans complaining about China is handling of coronavirus is that if the virus started in America, the US would have been wiped out bc of all the boomers demanding they be let out of quarantine bc they will miss their tequila bingo night",0
1233029200799506434, Ok Democrats enough is enough everyone is not political correct I have had enough lies not afraid to speak up I do not want Spicks and Chinks here President Trump is doing a hell of a good job leave him alone we are not stupid enough to fall for this The Coronavirus,2
1232451876072804353,fucked a Chinese girl and found out that she had the coronavirus ,0
1245115754799865856,"SaudiArabia pleads with Muslims to delay hajj2020, in face of COVID19. Erdogan wants ordinary Turks to donate money for coronavirus treatment. Skepticism follows. Another chance to put hugely popular on front page.",0
1245845509014614016,"Every member of the Executive, Federal, State ; Local Governments who failed to heed the warnings about COVID19 COVID19Pandemic MUST REFUSE ANY ; ALL MEDICAL TREATMENT + SIGN A DNR ",0
1238239637627211776, is a real piece of shit. Trying to sneak over a billion $ of abortion crap into an emergency spending bill to help protect all Americans from the Wuflu way to go,0
1245326829734551552, Fuck off you chinese virus fucker. Your country started this shit,2
1236925666483937280,Solidarity at China Market between Jewish and Chinese community IamNotAVirus ShoppingAgainstPrejudice Purim ,1
1229052889089429505,What an absolute disgrace. How DARE they speak to anyone like this let alone a customer?I hope the people involved… ,0
1244996323851436034, U ; Ur SHIT is is pungent (Radical Islam Muslims Jighadi Fiyadeen Invaders Killers Chinese Virus Spreaders Animal Eaters from Jamaat ) r Highly Injurious ; Dangerous to This Nation ; Entire Humanity. Hence on Dying = 72 Virgins waiting in Heaven. Ensoy the travel on Roads now,0
1232950584266895360, We racist think our country has no capacity to deal with Coronavirus.. And we racist feel our people need to be protected.. And allowing Chinese from China in is a RISK,2
1233777637958524928,This is one of the most disgusting things I have seen in a while...,0
1245681606104399875,ChineseVirus Fuck china virus Fuck Chinese food. You are suck.,2
1230332778765410304,Glenn pulled out all the stops for this one. BigGovVirus ,0
1235974953083731975,Now who is trying to capitalize on our fears? $$$ coronavirus,0
1232174902393868288,Butthurt Chinks lmfaooo,2
1238101305123639298,"The Coronavirus is a wake up call to the world. China is Communist practices ignoring the God of Abraham, include the satanic treatment of animals, eating ; cooking live bats, cats, dogs etc has resulted in this plague. Persecuting Jews and Christians etc. The Almighty if furious.",2
1241623915245580288,"The increasing attacks, verbal abuse and vandalsism targeted at our Asian siblings is harrowing and must be stopped. RacismIsAVirus",1
1244600958308495361,COVID19 fears should not be exploited to attack ; exclude minorities – says scapegoating minorities is leading to an alarming rise in verbal ; physical abuses against Chinese ; other minorities. Learn more: IAmNotAVirus FightRacism ,1
1246090200528216064,Watching 'Race and Coronavirus: A Bay Area Conversation.' ABC7 is confronting hate crimes against Asian Americans during the COVID-19 pandemic with an interactive town hall. I see of ally WashTheHate ,1
1242264584171315201,National poll says Asian is FOUR times more likely to be discriminated against IamNotAVirus ,1
1244550219120836609," Karnataka is ""Chinese virus"" task force to purchase 1 lakh diagnostic kits from China. Say hi to your master",0
1239990267828109314, I think “Wuhan Virus” is a catchy name. It should be named after the origin so people n… ,0
1244783837911056384,Fuck this Chinese virus,2
1245309723361955843, Why are you praying for their death? Was it necessary to announce these shits at this time? Ca not you pray for their good health? Ca not you purchase give them good ChineseVirus prevention kits so that they can work without any fear? ,0
1234369220382576642,It is really unnecessary and it is going too far. As hate is being spread through racist mentality... there is a virus out there that is spreading and killing people. Attacking people and tryna find someone to blame is not helping with what is going on. WE ARE ALL AFRAID.,0
1238435409404796931, Our Crooked Gov at its finest as usual Pelosi has added funding outside of the Chinese Virus concerns. S… ,0
1241109587077419008,Asian Americans join WashTheHate campaign to raise awareness of discrimination amid coronavirus fears | GMA ,1
1246429935134220289,kiss $2.5trillion out of my ass U.N. make China pay you since its the ChinaVirus,2
1236861068238098433, My daughter still has hopes that her college class trip to Scandinavia is not going to be canceled. This is in our hometown. My work just closed for 3 days because we are .8 miles from this store and my coworkers use this pharmacy on a daily basis.,0
1238252547690946561,"That is all well and good, Don, but you got BITCH ASS CHINA saying we did their dirty work with Coronavirus. Handle the FISA shit, but China needs a boot up their ass.",2
1247859090661015561,"Pls retweet: writes Asian Americans are ""vastly over-represented among the front line medical workers"" 17% doctors, 9% PA is, 10% nurses in the US are Asian. Yet they face the rise in Violence and Hate against Asians. becool2asians frontlineworkers COVID19 ",1
1237919595694108674,if you actually think you can get the average filthy ignorant person to change in order to curb coronavirus covid19 bioweapon try shitting in one hand and wishing in the other and see which one fills up first,0
1243588008642838528,"China has blocked any discussion on Wuhanvirus at UN Security Council. Thank you Chacha Nehru, for stopping India… ",0
1230326776267788289,I would especially urge my fellow Jewish friends in the US to patronise their local Chinese restaurants/takeouts EXTRA atm. American Jews have a historic special bond with American Chinese food places. We need to help counteract this racist ; ignorant paranoia re: coronavirus,1
1230604165371564033,Bitch  we do not have time for that,0
1240249901407232000,Considering there is no such thing as the Chinese Virus ,2
1241509638735949824," Hey Facebook Do you think Drop off a Nuclear Bomb on China would End The Coronavirus Pandemic ? it destroying the World Community just like your tons of Fake FB Profiles destroying other peoples lives by harassing them, insulted ,but none of you take action",0
